,CPU Name,Year Released,Single Core Performance,Multi Core Performance,Clock Speed,Number of Cores,Number of Threads,Rolling Single Core Score,Rolling Multi Core Score,Rolling Average Clock Speed,Rolling Average Number of Cores,Rolling Average Number of Threads,Rolling Year,Rolling STD Single Core Score,Rolling STD Multi Core Score,Rolling STD Clock Speed,Rolling STD Number of Cores,Rolling STD Number of Threads,Rolling STD Year
937,Intel-Xeon-E5-2609-v3,2014.0,693.0,4458.0,3500.0,6.0,12.0,691.4,2600.4,2580.0,4.0,6.4,2014.0,2.073644135332835,1119.8653044004895,576.1944116355171,1.4142135623730956,3.5777087639996736,0.0
938,Intel-Core-i7-640M,2014.0,693.0,2510.0,2100.0,4.0,8.0,692.4,2803.0,2480.0,4.4,7.2,2014.0,0.8944271910000772,948.925708367099,614.0032573203499,0.8944271909999169,3.3466401061363116,0.0
939,Intel-Core-i3-2120T,2014.0,693.0,2463.0,2400.0,4.0,8.0,692.8,2860.2,2560.0,4.4,8.0,2014.0,0.44721359550029477,909.5609930070663,559.4640292279744,0.8944271909999169,2.8284271247461987,0.0
940,AMD-A6-6420K,2014.0,694.0,8154.0,2000.0,14.0,28.0,693.0,4051.8,2520.0,6.4,12.8,2014.0,0.7071067811867585,2438.893642617488,597.494769851586,4.335896677735761,8.67179335547152,0.0
941,AMD-PRO-A8-8650B,2014.0,694.0,1538.0,2600.0,2.0,4.0,693.4,3824.6,2520.0,6.0,12.0,2014.0,0.5477225575054424,2643.651225105157,597.494769851586,4.69041575982343,9.38083151964686,0.0
942,Intel-Core-i5-661,2014.0,697.0,2628.0,3300.0,4.0,8.0,694.2,3458.6,2480.0,5.6,11.2,2014.0,1.6431676725155793,2660.659842971288,516.7204273105523,4.77493455452533,9.54986910905066,0.0
943,AMD-A10-5800B,2014.0,696.0,1259.0,2900.0,2.0,2.0,694.8,3208.4,2640.0,5.2,10.0,2014.0,1.6431676725155793,2825.8556757201877,492.9503017546493,5.019960159204453,10.392304845413266,0.0
944,Intel-Core-2-Extreme-X9650,2014.0,696.0,5245.0,2100.0,8.0,16.0,695.4,3764.8,2580.0,6.0,11.6,2014.0,1.341640786499984,2914.877990585541,544.9770637375483,5.099019513592785,10.620734437881403,0.0
945,Intel-Xeon-X5560,2014.0,697.0,2332.0,3000.0,4.0,4.0,696.0,2600.4,2780.0,4.0,6.8,2014.0,1.2247448713917137,1580.7242960111678,454.97252664309275,2.4494897427831788,5.585696017507583,0.0
946,Intel-Core-i5-3317U,2014.0,698.0,1590.0,2000.0,2.0,4.0,696.8,2610.8,2660.0,4.0,6.8,2014.0,0.8366600265342683,1572.1347588549786,577.0615218501401,2.4494897427831788,5.585696017507583,0.0
947,Intel-Xeon-E5-2620,2014.0,700.0,2662.0,1800.0,4.0,8.0,697.4,2617.6,2360.0,4.0,6.8,2014.0,1.6733200530682522,1572.301275201417,550.4543577809152,2.4494897427831788,5.585696017507583,0.0
948,AMD-A6-6400K,2014.0,700.0,1524.0,2700.0,2.0,4.0,698.2,2670.6,2320.0,4.0,7.2,2014.0,1.7888543819999219,1518.6052153209541,506.9516742254628,2.4494897427831788,5.215361924162126,0.0
949,Intel-Core-i3-5157U,2014.0,700.0,2773.0,3500.0,4.0,8.0,699.0,2176.2,2600.0,3.2,5.6,2014.0,1.414213562373198,588.5237463348465,703.5623639735143,1.095445115010334,2.190890230020687,0.0
950,AMD-Phenom-II-X6-1090T-Black-Edition,2014.0,701.0,10058.0,2100.0,18.0,36.0,699.8,3721.4,2420.0,6.0,12.0,2014.0,1.095445115010473,3589.767513363505,690.6518659932801,6.782329983125268,13.564659966250536,0.0
951,Intel-Core-2-Duo-E8600,2014.0,701.0,2219.0,3300.0,4.0,4.0,700.4,3847.2,2680.0,6.4,12.0,2014.0,0.5477225575054748,3506.4560028610085,736.2064927722383,6.54217089351845,13.564659966250536,0.0
952,Intel-Core-i7-620M,2014.0,702.0,3719.0,3500.0,4.0,8.0,700.8,4058.6,3020.0,6.4,12.0,2014.0,0.8366600265342896,3448.5221907362,609.9180272790761,6.54217089351845,13.564659966250536,0.0
953,AMD-A6-7400K,2014.0,702.0,5981.0,2200.0,10.0,20.0,701.2,4950.0,2920.0,8.0,15.2,2014.0,0.8366600265342896,3196.391559243016,708.5195833567338,6.164414002968976,13.0843417870369,0.0
954,AMD-A8-5500B,2014.0,702.0,1629.0,2200.0,2.0,4.0,701.6,4721.2,2660.0,7.6,14.4,2014.0,0.5477225575054748,3424.019596906536,680.4410334481598,6.54217089351845,13.740451229854134,0.0
955,Intel-Core-i7-940XM,2014.0,702.0,2600.0,3300.0,4.0,8.0,701.8,3229.6,2900.0,4.8,8.8,2014.0,0.4472135955003345,1716.7806499375515,644.2049363362561,3.033150177620619,6.572670690061998,0.0
956,Intel-Pentium-G620,2014.0,704.0,7463.0,2300.0,12.0,24.0,702.4,4278.4,2700.0,6.4,12.8,2014.0,0.8944271910001169,2407.7894010897217,644.2049363362561,4.335896677735759,8.67179335547152,0.0
957,Intel-Core-M-5Y10,2014.0,704.0,2375.0,3100.0,4.0,4.0,702.8,4009.6,2620.0,6.4,12.0,2014.0,1.0954451150105053,2556.2929800787706,535.7238094391547,4.335896677735759,9.38083151964686,0.0
958,AMD-PRO-A10-8750B,2014.0,705.0,2216.0,2800.0,4.0,4.0,703.4,3256.6,2740.0,5.2,8.8,2014.0,1.3416407865000237,2378.764027809401,482.70073544588655,3.898717737923584,8.671793355471523,0.0
959,Intel-Core-i3-3120M,2014.0,705.0,1485.0,2600.0,2.0,4.0,704.0,3227.8,2820.0,5.2,8.8,2014.0,1.2247448713917573,2404.132421477653,396.2322551231787,3.898717737923584,8.671793355471523,0.0
960,AMD-A6-5400B,2014.0,707.0,2828.0,3500.0,4.0,8.0,705.0,3273.4,2860.0,5.2,8.8,2014.0,1.2247448713917573,2391.3762355597673,461.5192303685728,3.898717737923584,8.671793355471523,0.0
961,Intel-Xeon-E5-2420,2014.0,708.0,1486.0,3000.0,2.0,4.0,705.8,2078.0,3000.0,3.2,4.8,2014.0,1.6431676725156332,585.6334177623455,339.11649915626305,1.0954451150103275,1.7888543819998644,0.0
962,Intel-Pentium-G645T,2014.0,708.0,2485.0,2100.0,4.0,8.0,706.6,2100.0,2800.0,3.2,5.6,2014.0,1.5165750888104614,601.4328723972492,514.7815070493498,1.0954451150103275,2.1908902300206887,0.0
963,Intel-Core-i3-5005U,2014.0,708.0,1298.0,3100.0,2.0,2.0,707.2,1916.4,2860.0,2.8,5.2,2014.0,1.303840481040697,690.6680099729581,531.9774431308152,1.0954451150103275,2.6832815729997685,0.0
964,Intel-Xeon-E5-2640-v2,2014.0,708.0,1528.0,2900.0,2.0,4.0,707.8,1925.0,2920.0,2.8,5.2,2014.0,0.44721359550041395,684.1907628724654,511.8593556827889,1.0954451150103275,2.6832815729997685,0.0
965,AMD-Phenom-II-X4-965-Black-Edition,2014.0,708.0,6864.0,3100.0,10.0,20.0,708.0,2732.2,2840.0,4.0,7.6,2014.0,6.474721724510321e-07,2355.4681487976027,421.90046219457946,3.464101615137753,7.266360849833986,0.0
966,Intel-Core-i3-540,2014.0,711.0,5025.0,2400.0,8.0,16.0,708.6,3440.0,2720.0,5.2,10.0,2014.0,1.3416407865000237,2418.260428489869,449.4441010848844,3.6331804249169886,7.745966692414837,0.0
967,AMD-Athlon-II-X2-280,2014.0,711.0,2258.0,2900.0,4.0,4.0,709.2,3394.6,2880.0,5.2,9.2,2014.0,1.6431676725156117,2442.6792257682964,286.35642126552665,3.6331804249169886,8.197560612767683,0.0
968,AMD-A4-6300,2014.0,713.0,1603.0,2000.0,2.0,4.0,710.2,3455.6,2660.0,5.2,9.6,2014.0,2.167948338867953,2380.2426977096275,450.55521304275214,3.6331804249169886,7.797435475847174,0.0
969,Intel-Pentium-Silver-J5005,2014.0,713.0,1548.0,2200.0,2.0,4.0,711.2,3459.6,2520.0,5.2,9.6,2014.0,2.049390153191983,2376.206914391086,465.8325879540844,3.6331804249169886,7.797435475847174,0.0
970,AMD-R-Series-RX-427BB,2014.0,714.0,2568.0,2200.0,4.0,8.0,712.4,2600.4,2340.0,4.0,7.2,2014.0,1.3416407864999575,1422.9656707032698,343.511280746353,2.449489742783176,5.215361924162126,0.0
971,Intel-Core-i5-2415M,2014.0,714.0,2281.0,2900.0,4.0,4.0,713.0,2051.6,2440.0,3.2,4.8,2014.0,1.2247448713916849,451.87088863967205,427.7849927241485,1.0954451150103273,1.788854381999861,0.0
972,Intel-Core-M-5Y10c,2014.0,715.0,5162.0,3100.0,8.0,16.0,713.8,2632.4,2480.0,4.0,7.2,2014.0,0.8366600265342259,1480.041654819217,486.8264577855232,2.449489742783176,5.215361924162126,0.0
973,Intel-Pentium-2020M,2014.0,715.0,2565.0,2200.0,4.0,8.0,714.2,2824.8,2520.0,4.4,8.0,2014.0,0.8366600265342259,1371.302555966409,443.8468204234427,2.190890230020662,4.898979485566363,0.0
974,Intel-Xeon-E5-2609-v4,2014.0,717.0,1560.0,2800.0,2.0,4.0,715.0,2827.2,2640.0,4.4,8.0,2014.0,1.2247448713916849,1368.5169710310524,415.93268686170813,2.190890230020662,4.898979485566363,0.0
975,Intel-Xeon-X3370,2014.0,717.0,2349.0,3100.0,4.0,4.0,715.6,2783.4,2820.0,4.4,7.2,2014.0,1.3416407864999575,1382.3217064055698,370.13511046643464,2.190890230020662,5.215361924162126,0.0
976,Intel-Core-2-Duo-E8500,2014.0,719.0,3942.0,2400.0,6.0,12.0,716.6,3115.6,2720.0,4.8,8.8,2014.0,1.6733200530682097,1430.1588373324153,408.6563348340507,2.280350850198274,5.215361924162125,0.0
977,Intel-Xeon-E5620,2014.0,713.0,2640.0,2200.0,4.0,8.0,716.2,2611.2,2540.0,4.0,7.2,2014.0,2.2803508501983263,858.4525030541914,397.4921382870355,1.4142135623730914,3.3466401061363134,0.0
978,Intel-Xeon-X5460,2014.0,719.0,1581.0,3200.0,2.0,4.0,717.0,2414.4,2740.0,3.6,6.4,2014.0,2.4494897427832214,976.3822509652697,433.58966777357574,1.6733200530681478,3.5777087639996745,0.0
979,Intel-Core-i7-2637M,2014.0,722.0,1532.0,2900.0,2.0,4.0,718.0,2408.8,2760.0,3.6,6.4,2014.0,3.316624790355432,982.5684200095212,439.31765272977566,1.6733200530681478,3.5777087639996745,0.0
980,Intel-Core-i5-560M,2014.0,719.0,2772.0,2700.0,4.0,8.0,718.4,2493.4,2680.0,3.6,7.2,2014.0,3.2863353450310298,994.2730007397399,396.2322551231787,1.6733200530681478,3.3466401061363134,0.0
981,AMD-A8-5500,2014.0,720.0,2491.0,2100.0,4.0,8.0,718.6,2203.2,2620.0,3.2,6.4,2014.0,3.3615472627943523,598.9154364349004,465.8325879540844,1.0954451150103273,2.1908902300206825,0.0
982,Intel-Celeron-3865U,2014.0,721.0,2599.0,2300.0,4.0,8.0,720.2,2195.0,2640.0,3.2,6.4,2014.0,1.3038404810405881,591.6768543723907,444.9719092257395,1.0954451150103273,2.1908902300206825,0.0
983,Intel-Core-i5-580M,2014.0,721.0,2512.0,2700.0,4.0,4.0,720.6,2381.2,2540.0,3.6,6.4,2014.0,1.140175425099196,487.4594342096651,328.6335345030993,0.8944271909999099,2.1908902300206825,0.0
984,Intel-Core-2-Extreme-X9100,2014.0,723.0,1603.0,2900.0,2.0,4.0,720.8,2395.4,2540.0,3.6,6.4,2014.0,1.483239697419191,456.59423999871785,328.6335345030993,0.8944271909999099,2.1908902300206825,0.0
985,AMD-A10-6700T,2014.0,724.0,2654.0,2000.0,4.0,8.0,721.8,2371.8,2400.0,3.6,6.4,2014.0,1.6431676725155684,434.79155925570456,387.2983346207414,0.8944271909999099,2.1908902300206825,0.0
986,Intel-Xeon-E5-2650L,2014.0,726.0,6529.0,2000.0,32.0,64.0,723.0,3179.4,2380.0,9.2,17.6,2014.0,2.121320343559703,1921.1447889214405,408.6563348340507,12.774975538137051,26.01538006641456,0.0
987,AMD-A6-5400K,2014.0,726.0,5772.0,2000.0,32.0,64.0,724.0,3814.0,2320.0,14.8,28.8,2014.0,2.121320343559703,2187.1393416972783,443.8468204234427,15.722595205626838,32.17452408350433,0.0
988,Intel-Xeon-X5482,2014.0,727.0,3441.0,2600.0,4.0,8.0,725.2,3999.8,2300.0,14.8,29.6,2014.0,1.6431676725155684,2086.0028044084706,424.26406871192825,15.722595205626838,31.445190411253677,0.0
989,Intel-Celeron-G550,2014.0,727.0,1714.0,3200.0,2.0,4.0,726.0,4022.0,2360.0,14.8,29.6,2014.0,1.2247448713916702,2054.470613077735,536.6563145999493,15.722595205626838,31.445190411253677,0.0
990,Intel-Core-2-Quad-Q9650,2014.0,727.0,1572.0,3000.0,2.0,4.0,726.6,3805.6,2560.0,14.4,28.8,2014.0,0.5477225575053452,2279.272318087508,554.9774770204641,16.087262041752165,32.17452408350433,0.0
991,Intel-Xeon-E5450,2014.0,727.0,2741.0,3400.0,4.0,8.0,726.8,3048.0,2840.0,8.8,17.6,2014.0,0.4472135955001756,1704.9197928348433,554.9774770204641,13.00769003320728,26.01538006641456,0.0
992,AMD-Opteron-4386,2014.0,728.0,8856.0,2100.0,16.0,32.0,727.2,3664.8,2860.0,5.6,11.2,2014.0,0.4472135955001756,3001.561377016969,517.6871642217911,5.899152481501055,11.79830496300211,0.0
993,AMD-PRO-A6-9500B,2014.0,729.0,1632.0,2900.0,2.0,4.0,727.6,3303.0,2920.0,5.2,10.4,2014.0,0.8944271910000176,3141.0657427058104,496.99094559156686,6.0991802727907665,12.198360545581533,0.0
994,Intel-Core-i3-3110M,2014.0,730.0,2267.0,2700.0,4.0,4.0,728.2,3413.6,2820.0,5.6,10.4,2014.0,1.3038404810405881,3080.275523390725,476.4451699828636,5.899152481501055,12.198360545581533,0.0
995,Intel-Celeron-J4125,2014.0,732.0,2258.0,2300.0,4.0,4.0,729.2,3550.8,2680.0,6.0,10.4,2014.0,1.9235384061671592,2991.7465968895167,511.8593556827889,5.656854249492385,12.198360545581533,0.0
996,Intel-Celeron-N4020,2014.0,733.0,3066.0,3700.0,4.0,8.0,730.4,3615.8,2740.0,6.0,10.4,2014.0,2.073644135332792,2973.2272365226318,622.8964600958973,5.656854249492385,12.198360545581533,0.0
997,Intel-Xeon-L3426,2014.0,732.0,2410.0,3200.0,4.0,4.0,731.2,2326.6,2960.0,3.6,4.8,2014.0,1.643167672515525,510.9782774247917,527.2570530585625,0.8944271909999494,1.7888543819999037,0.0
998,Intel-Core-i3-530,2014.0,733.0,3148.0,3200.0,8.0,8.0,732.0,2629.8,3020.0,4.8,5.6,2014.0,1.2247448713916123,440.73030301989314,535.7238094391547,1.7888543819998468,2.1908902300207216,0.0
999,Intel-Celeron-J4005,2014.0,733.0,3105.0,3600.0,4.0,8.0,732.6,2797.4,3200.0,4.8,6.4,2014.0,0.5477225575052154,427.4094056054529,552.2680508593628,1.7888543819998468,2.1908902300207203,0.0
1000,AMD-A6-PRO-7400B,2014.0,734.0,2599.0,2300.0,4.0,8.0,733.0,2865.6,3200.0,4.8,7.2,2014.0,0.7071067811865827,337.59043232888945,552.2680508593628,1.7888543819998468,1.7888543819998985,0.0
1001,Intel-Celeron-G530,2014.0,735.0,1448.0,1600.0,2.0,4.0,733.4,2542.0,2780.0,4.4,6.4,2014.0,1.1401754250991647,689.5132341007003,813.6338242723195,2.190890230020677,2.1908902300207203,0.0
1002,AMD-Phenom-II-X4-B97,2014.0,736.0,3104.0,3600.0,4.0,8.0,734.2,2680.8,2860.0,4.4,7.2,2014.0,1.3038404810405473,725.2252753455349,882.0430828479978,2.190890230020677,1.7888543819998985,0.0
1003,AMD-Phenom-II-X6-1055T,2014.0,738.0,4434.0,3200.0,6.0,12.0,735.2,2938.0,2860.0,4.0,8.0,2014.0,1.9235384061671315,1075.6953565020192,882.0430828479978,1.414213562373116,2.828427124746231,0.0
1004,Intel-Core-2-Duo-T9900,2014.0,738.0,2806.0,3400.0,4.0,8.0,736.2,2878.2,2820.0,4.0,8.0,2014.0,1.7888543819998126,1072.3964751900326,843.8009243891594,1.414213562373116,2.828427124746231,0.0
1005,Intel-Xeon-X3430,2014.0,740.0,1602.0,3400.0,2.0,4.0,737.4,2678.8,3040.0,3.6,7.2,2014.0,1.949358868961772,1219.8431046655166,817.3126696681019,1.6733200530681698,3.3466401061363378,0.0
1006,Intel-Pentium-Silver-N5000,2014.0,741.0,2594.0,2000.0,4.0,8.0,738.6,2908.0,3120.0,4.0,8.0,2014.0,1.949358868961772,1022.4636912868867,641.8722614352483,1.414213562373116,2.8284271247462307,0.0
1007,Intel-Pentium-G630T,2014.0,743.0,2409.0,2300.0,4.0,4.0,740.0,2769.0,2860.0,4.0,7.2,2014.0,2.1213203435596193,1036.3044919327554,661.8156843109717,1.414213562373116,3.3466401061363378,0.0
1008,AMD-Phenom-II-X2-560-Black-Edition,2014.0,744.0,3469.0,3000.0,4.0,8.0,741.2,2576.0,2820.0,3.6,6.4,2014.0,2.387467277262635,675.8768378928269,641.8722614352483,0.8944271909999506,2.19089023002072,0.0
1009,Intel-Xeon-X5450,2014.0,744.0,2712.0,3100.0,4.0,4.0,742.4,2557.2,2760.0,3.6,5.6,2014.0,1.8165902124584472,669.1537192603854,585.6620185738527,0.8944271909999506,2.1908902300207216,0.0
1010,Intel-Celeron-G540,2014.0,744.0,1652.0,2800.0,2.0,4.0,743.2,2567.2,2640.0,3.6,5.6,2014.0,1.3038404810404653,651.4496910736905,472.2287581247036,0.8944271909999506,2.1908902300207216,0.0
1011,Intel-Core-i3-4030U,2014.0,746.0,7391.0,2300.0,12.0,24.0,744.2,3526.6,2700.0,5.2,8.8,2014.0,1.0954451150102298,2256.3041240045645,380.7886552931951,3.898717737923592,8.671793355471532,0.0
1012,AMD-FX-8100,2014.0,746.0,2449.0,3200.0,4.0,4.0,744.8,3534.6,2880.0,5.2,8.8,2014.0,1.0954451150102298,2251.4165096667484,356.3705936241089,3.898717737923592,8.671793355471532,0.0
1013,Intel-Core-i5-4210Y,2014.0,746.0,6138.0,3400.0,8.0,16.0,745.2,4068.4,2960.0,6.0,10.4,2014.0,1.0954451150102298,2531.0166534418545,427.7849927241485,4.000000000000005,9.208691546577082,0.0
1014,AMD-A10-9630P,2014.0,747.0,1706.0,2900.0,2.0,4.0,745.8,3867.2,2920.0,5.6,10.4,2014.0,1.0954451150102298,2700.133644840567,420.7136793592523,4.335896677735765,9.208691546577082,0.0
1015,AMD-Phenom-II-X2-521,2014.0,748.0,1553.0,2100.0,2.0,4.0,746.6,3847.4,2780.0,5.6,10.4,2014.0,0.8944271909997991,2720.723120789766,563.0275304103696,4.335896677735765,9.208691546577082,0.0
1016,Intel-Core-2-Duo-T9800,2014.0,748.0,2886.0,2800.0,4.0,8.0,747.0,2946.4,2880.0,4.0,7.2,2014.0,0.9999999999998934,1865.3097061882256,496.99094559156686,2.4494897427831908,5.215361924162143,0.0
1017,Intel-Core-i7-920XM,2014.0,749.0,1780.0,2400.0,2.0,4.0,747.6,2812.6,2720.0,3.6,7.2,2014.0,1.1401754250990401,1932.6853856745556,496.99094559156686,2.607680962081072,5.215361924162143,0.0
1018,Intel-Xeon-E5440,2014.0,749.0,2383.0,3100.0,4.0,4.0,748.2,2061.6,2660.0,2.8,4.8,2014.0,0.8366600265339287,558.4257336477312,403.7325847637267,1.0954451150103646,1.7888543819999034,0.0
1019,Intel-Xeon-X3360,2014.0,750.0,2737.0,2200.0,4.0,8.0,748.8,2267.8,2520.0,3.2,5.6,2014.0,0.8366600265339287,584.0545351249372,420.7136793592523,1.0954451150103632,2.1908902300207225,0.0
1020,Intel-Core-i3-4025U,2014.0,750.0,2639.0,2400.0,4.0,8.0,749.2,2485.0,2580.0,3.6,6.4,2014.0,0.8366600265339287,434.58313358896714,363.3180424916987,0.8944271909999522,2.1908902300207216,0.0
1021,AMD-PRO-A10-9700E,2014.0,752.0,1400.0,3500.0,2.0,2.0,750.0,2187.8,2720.0,3.2,5.2,2014.0,1.2247448713914817,576.6790268424946,554.0758070878026,1.0954451150103632,2.683281572999795,0.0
1022,AMD-Phenom-II-X4-955-Black-Edition,2014.0,754.0,1620.0,3000.0,2.0,4.0,751.0,2155.8,2840.0,3.2,5.2,2014.0,1.9999999999999343,608.5250200279415,531.9774431308152,1.0954451150103632,2.683281572999795,0.0
1023,AMD-Athlon-II-X2-265,2014.0,753.0,6756.0,2600.0,10.0,20.0,751.8,3030.4,2740.0,4.4,8.4,2014.0,1.788854381999763,2166.0335408298747,517.6871642217911,3.2863353450310058,6.98569967862921,0.0
1024,Intel-Core-2-Quad-Q9550,2014.0,754.0,2452.0,3000.0,4.0,4.0,752.6,2973.4,2900.0,4.4,7.6,2014.0,1.6733200530680823,2179.3934477280613,424.26406871192825,3.2863353450310058,7.2663608498339975,0.0
1025,Intel-Core-i5-540M,2014.0,756.0,2776.0,2300.0,4.0,8.0,753.8,3000.8,2880.0,4.4,7.6,2014.0,1.4832396974190594,2174.994988499975,454.97252664309275,3.2863353450310058,7.2663608498339975,0.0
1026,AMD-A12-9730P,2014.0,756.0,1624.0,2900.0,2.0,4.0,754.6,3045.6,2760.0,4.4,8.0,2014.0,1.3416407864997986,2135.7314437915657,304.9590136395377,3.2863353450310058,6.928203230275527,0.0
1027,Intel-Core-i5-2557M,2014.0,757.0,1626.0,1400.0,5.0,5.0,755.2,3046.8,2440.0,5.0,8.2,2014.0,1.6431676725154278,2134.73164589838,642.650760522385,3.0000000000000093,6.79705818718659,0.0
1028,Intel-Core-2-Duo-E8400,2014.0,757.0,1607.0,2200.0,2.0,4.0,756.0,2017.0,2360.0,3.4,5.0,2014.0,1.2247448713914817,556.9416486491278,642.650760522385,1.3416407864998985,1.7320508075689538,0.0
1029,AMD-FX-8800P,2014.0,757.0,2740.0,2400.0,4.0,8.0,756.6,2074.6,2240.0,3.4,5.8,2014.0,0.5477225575049235,624.0294864828171,541.2947441089741,1.3416407864998985,2.049390153191983,0.0
1030,Intel-Pentium-B980,2014.0,759.0,1673.0,2800.0,2.0,4.0,757.2,1854.0,2340.0,3.0,5.0,2014.0,1.0954451150101974,495.8956543467676,598.3310120660634,1.4142135623731196,1.7320508075689538,0.0
1031,AMD-PRO-A10-8730B,2014.0,757.0,2516.0,3300.0,4.0,4.0,757.4,2032.4,2420.0,3.4,5.0,2014.0,0.8944271909997396,549.9684536407598,708.5195833567338,1.3416407864998985,1.7320508075689538,0.0
1032,Intel-Core-2-Extreme-Q6850,2014.0,760.0,2962.0,3300.0,4.0,8.0,758.0,2299.6,2800.0,3.2,5.6,2014.0,1.4142135623729846,622.8718166685726,504.97524691810366,1.0954451150103632,2.190890230020724,0.0
1033,Intel-Pentium-B970,2014.0,761.0,5980.0,3300.0,8.0,16.0,758.8,3174.2,3020.0,4.4,8.0,2014.0,1.788854381999753,1642.6275292956727,408.6563348340507,2.190890230020678,4.898979485566381,0.0
1034,AMD-Athlon-X4-740,2014.0,762.0,2362.0,2900.0,4.0,4.0,759.8,3098.6,3120.0,4.4,7.2,2014.0,1.9235384061670762,1675.9671237825657,248.99799195977417,2.190890230020678,5.215361924162143,0.0
1035,Intel-Core-2-Extreme-X9000,2014.0,762.0,1636.0,3500.0,2.0,4.0,760.4,3091.2,3260.0,4.4,7.2,2014.0,2.0736441353327235,1683.8982154512803,219.08902300206591,2.190890230020678,5.215361924162143,0.0
1036,AMD-A4-5300,2014.0,759.0,8745.0,2400.0,14.0,28.0,760.8,4337.0,3080.0,6.4,12.0,2014.0,1.3038404810404518,2967.1772781551163,438.1780460041326,4.774934554525334,10.19803902718558,0.0
1037,Intel-Core-i3-2370M,2014.0,762.0,8040.0,2500.0,12.0,24.0,761.2,5352.6,2920.0,8.0,15.2,2014.0,1.3038404810404518,3235.7739105197074,481.6637831516916,5.099019513592788,11.099549540409296,0.0
1038,Intel-Xeon-E5-2651-v2,2014.0,763.0,2823.0,2300.0,4.0,8.0,761.6,4721.2,2720.0,7.2,13.6,2014.0,1.516575088810239,3387.212969389436,491.9349550499535,5.403702434442522,11.523888232710355,0.0
1039,AMD-Athlon-II-X2-270,2014.0,762.0,2697.0,2500.0,4.0,8.0,761.6,4788.2,2640.0,7.2,14.4,2014.0,1.516575088810239,3331.7398908078044,487.85243670601847,5.403702434442522,10.807404868885046,0.0
1040,Intel-Xeon-E5530,2014.0,764.0,1756.0,2200.0,2.0,4.0,762.0,4812.2,2380.0,7.2,14.4,2014.0,1.8708286933869138,3303.670489016724,130.38404810405208,5.403702434442522,10.807404868885046,0.0
1041,AMD-Phenom-II-X2-545,2014.0,765.0,2720.0,2500.0,4.0,8.0,763.2,3607.2,2400.0,5.2,10.4,2014.0,1.3038404810404383,2515.313837277567,141.4213562373087,3.898717737923593,7.797435475847185,0.0
1042,AMD-FX-7600P,2014.0,765.0,2425.0,1900.0,4.0,8.0,763.8,2484.2,2280.0,3.6,7.2,2014.0,1.3038404810404383,432.8541324742078,248.99799195977417,0.8944271909999532,1.788854381999897,0.0
1043,AMD-Phenom-II-X4-850,2014.0,765.0,4534.0,3300.0,6.0,12.0,764.2,2826.4,2480.0,4.0,8.0,2014.0,1.3038404810404383,1030.8784118410856,521.5361924162116,1.4142135623731176,2.8284271247462307,0.0
1044,Intel-Pentium-G6950,2014.0,765.0,1593.0,3600.0,2.0,4.0,764.8,2605.6,2700.0,3.6,7.2,2014.0,0.4472135954996592,1173.8408324811328,724.5688373094717,1.673320053068171,3.3466401061363373,0.0
1045,AMD-Opteron-3365,2014.0,766.0,6036.0,3400.0,8.0,16.0,765.2,3461.6,2940.0,4.8,9.6,2014.0,0.4472135954996592,1795.3936337193577,716.2401831787992,2.280350850198289,4.560701700396576,0.0
1046,AMD-Athlon-II-X3-460,2014.0,766.0,8143.0,2200.0,12.0,24.0,765.4,4546.2,2880.0,6.4,12.8,2014.0,0.5477225575049235,2663.5269287168844,772.6577508832742,3.847076812334275,7.694153624668552,0.0
1047,AMD-Phenom-II-X3-B75,2014.0,766.0,9528.0,2300.0,16.0,32.0,765.6,5966.8,2960.0,8.8,17.6,2014.0,0.5477225575049235,3106.6792077715395,658.0273550544839,5.403702434442521,10.807404868885046,0.0
1048,Intel-Xeon-X5472,2014.0,767.0,2788.0,2100.0,4.0,8.0,766.0,5617.6,2720.0,8.4,16.8,2014.0,0.7071067811863566,3392.9328463734737,719.0271204899018,5.727128425310545,11.454256850621093,0.0
1049,Intel-Xeon-E5-2407,2014.0,767.0,2441.0,2400.0,4.0,4.0,766.4,5787.2,2480.0,8.8,16.8,2014.0,0.5477225575049235,3154.264367487291,526.3078946776304,5.215361924162122,11.454256850621093,0.0
1050,Intel-Core-i7-620LM,2014.0,768.0,2896.0,3100.0,4.0,8.0,766.8,5159.2,2420.0,8.0,15.2,2014.0,0.8366600265339287,3395.686631596031,396.2322551231787,5.656854249492383,12.13260071048249,0.0
1051,Intel-Xeon-X3350,2014.0,768.0,4524.0,3200.0,6.0,12.0,767.2,4435.4,2620.0,6.8,12.8,2014.0,0.8366600265339287,2958.197728347448,496.99094559156686,5.215361924162123,11.099549540409296,0.0
1052,Intel-Core-i5-520M,2014.0,772.0,2448.0,2300.0,4.0,4.0,768.4,3019.4,2620.0,4.4,7.2,2014.0,2.073644135332715,865.106814214291,496.99094559156686,0.8944271909999542,3.346640106136336,0.0
1053,Intel-Core-i5-3339Y,2014.0,769.0,1712.0,3100.0,2.0,4.0,768.8,2804.2,2820.0,4.0,6.4,2014.0,1.9235384061670762,1050.9320625045177,432.4349662087928,1.414213562373121,3.5777087639996954,0.0
