,Rolling singlescore Average,Rolling singlescore Standard Deviation,Rolling multiscore Average,Rolling multiscore Standard Deviation,Rolling clkspd Average,Rolling clkspd Standard Deviation,Rolling numcores Average,Rolling numcores Standard Deviation,Rolling numthreads Average,Rolling numthreads Standard Deviation,Rolling year Average,Rolling year Standard Deviation
1012,-0.9972677760181922,-5.917014205545356,-1.382419889012332,-1.4056389317285045,-0.4458375633985519,-1.3258254381416064,-1.7346010553881064,-1.9339530575055177,-1.7730673362159024,-1.8276723365136813,-0.541266649267231,
1013,-0.9966693319548497,-5.917014205545356,-1.2350487227245819,-1.2883005352977843,-0.4018744399774359,-1.11330899678782,-1.5339303599259548,-1.9083064103117429,-1.572396640753751,-1.76760018059265,-0.541266649267231,
1014,-0.9957723368281793,-5.917014205545356,-1.2880782742113952,-1.2234806984487714,-0.42361442661384163,-1.1324482874230604,-1.62924053973028,-1.8276723365136816,-1.572396640753751,-1.76760018059265,-0.541266649267231,
1015,-0.9945775935558364,-6.119746759599475,-1.2934521506259917,-1.2158684573297605,-0.5036571342873781,-0.8039377326950505,-1.62924053973028,-1.8276723365136816,-1.572396640753751,-1.76760018059265,-0.541266649267231,
1016,-0.9939807567729749,-6.008174983942347,-1.5747503184408125,-1.5942904834789502,-0.4458375633985519,-0.9431170301172769,-2.1400661634962708,-2.398721036817602,-2.0243817644968085,-2.3361394653405996,-0.541266649267231,
1017,-0.9930861689691665,-5.8769928517085805,-1.6241932771167717,-1.558701619289379,-0.5400247784582529,-0.9431170301172769,-2.322387720290225,-2.3361394653405996,-2.0243817644968085,-2.3361394653405996,-0.541266649267231,
1018,-0.9921923807374622,-6.186512455911782,-1.958954727040323,-2.8074618296571607,-0.5777651064411001,-1.1799633179388211,-2.833213344056216,-3.203439993034628,-2.583997552432231,-3.4061725470886994,-0.541266649267231,
1019,-0.991299390649843,-6.186512455911782,-1.8553428804553878,-2.7621422733983225,-0.6717940560893763,-1.1324482874230604,-2.545531271604435,-3.203439993034629,-2.3608540011180215,-3.203439993034631,-0.541266649267231,
1020,-0.9907045066346787,-6.186512455911782,-1.756696981570405,-3.061102860903294,-0.630408839926522,-1.3030513135849415,-2.322387720290225,-3.406172547088699,-2.1785324443240666,-3.2034399930346313,-0.541266649267231,
1021,-0.9895157992138742,-5.805442429888245,-1.8942772384308424,-2.7749753011073572,-0.5400247784582529,-0.821707333117492,-2.545531271604435,-3.203439993034629,-2.466214516775848,-3.0007074389805575,-0.541266649267231,
1022,-0.9880318992532025,-5.3150278033823275,-1.9102855842918298,-2.7207072575510685,-0.46856581447610807,-0.8669750026130739,-2.545531271604435,-3.203439993034629,-2.466214516775848,-3.0007074389805575,-0.541266649267231,
1023,-0.986846362659101,-5.426599579039438,-1.5449143221294461,-1.4443997060902063,-0.5277546858664387,-0.8973783090343561,-1.9859154836690123,-2.104827704366545,-1.830225750055851,-2.0438827955620265,-0.541266649267231,
1024,-0.9856622298978841,-5.493365275351702,-1.5650627538899493,-1.4382347609257364,-0.43466426280042675,-1.1227929801615442,-1.9859154836690123,-2.104827704366545,-1.955388893009857,-2.00449235663547,-0.541266649267231,
1025,-0.983888655681868,-5.613946303760154,-1.5553266857951626,-1.44026024156903,-0.4458375633985519,-1.0429564641886202,-1.9859154836690123,-2.104827704366545,-1.955388893009857,-2.00449235663547,-0.541266649267231,
1026,-0.9827080180004528,-5.714281651491237,-1.539609269899753,-1.458525131827375,-0.5156333253340939,-1.5127138927018762,-1.9859154836690123,-2.104827704366545,-1.8908503718722858,-2.052147446537632,-0.541266649267231,
1027,-0.9818234535907183,-5.511549097437141,-1.5391916461726558,-1.458994608403037,-0.7297813137397258,-0.6584012612198208,-1.791759469228055,-2.195988482763522,-1.8600787132055323,-2.07125805294773,-0.541266649267231,
1028,-0.9806452502143648,-5.805442429888245,-1.982850854706585,-2.810150130915326,-0.7913392067391589,-0.6584012612198208,-2.427748235948052,-3.0007074389805566,-2.5233729306157966,-3.438441807657481,-0.541266649267231,
1029,-0.9797625077706957,-6.610161386105651,-1.952095627706282,-2.6953156646572016,-0.8914226652961414,-0.8476384378871502,-2.427748235948052,-3.0007074389805566,-2.3120638369485897,-3.2702056893468874,-0.541266649267231,
1030,-0.9788805438740427,-5.917014205545385,-2.0753886096806644,-2.9275030519645817,-0.8073395480856002,-0.7367837552166124,-2.6790626642289577,-2.9480271811516445,-2.5233729306157966,-3.438441807657481,-0.541266649267231,
1031,-0.978586728681684,-6.119746759599542,-1.9745350229951963,-2.822879181280444,-0.7448191911042662,-0.5522006356518779,-2.427748235948052,-3.0007074389805566,-2.5233729306157966,-3.438441807657481,-0.541266649267231,
1032,-0.9777058007139819,-5.6616013936623455,-1.8402779311814428,-2.697189461957247,-0.4918226766403753,-0.9252229906943029,-2.545531271604435,-3.203439993034629,-2.3608540011180215,-3.20343999303463,-0.541266649267231,
1033,-0.976532435956303,-5.4265995790394435,-1.4958175873497368,-1.7218309864395607,-0.37012574166285545,-1.1659521639400532,-1.9859154836690123,-2.5102928124747055,-1.8908503718722858,-2.398721036817602,-0.541266649267231,
1034,-0.9750676634664882,-5.354008574117181,-1.5213284862676402,-1.7016692955987005,-0.31935341628943226,-1.7659004919048322,-1.9859154836690123,-2.5102928124747055,-2.0243817644968085,-2.3361394653405996,-0.541266649267231,
1035,-0.9741898287356473,-5.278867472592505,-1.5238609129316139,-1.6969323337894107,-0.252342706006472,-1.9331254907377886,-1.9859154836690123,-2.5102928124747055,-2.0243817644968085,-2.3361394653405996,-0.541266649267231,
1036,-0.973605033397344,-5.742860858411214,-1.168372253490532,-1.1289828394556296,-0.3393540829961018,-1.0858276303505823,-1.4469189829363251,-1.7312205034514359,-1.405342556090585,-1.6655525024208926,-0.541266649267231,
1037,-0.9730205798447632,-5.742860858411214,-0.950129988342094,-1.0421680020103932,-0.42361442661384163,-0.9783916164638297,-1.1592369104845444,-1.665552502420893,-1.1370785694959056,-1.5808434264418694,-0.541266649267231,
1038,-0.9724364676786228,-5.591720422474735,-1.0801209110610583,-0.9963507547764182,-0.5400247784582529,-0.9546161278157574,-1.292768303109067,-1.607516416794516,-1.262241712449912,-1.5433258334704125,-0.541266649267231,
1039,-0.9724364676786228,-5.591720422474735,-1.0654978957411472,-1.012891269978719,-0.5906685112770079,-0.9639986769545161,-1.292768303109067,-1.607516416794516,-1.1977031913123404,-1.6075164167945155,-0.541266649267231,
1040,-0.9718526965003396,-5.381793499694586,-1.0603113862974562,-1.021366189936728,-0.77559084977102,-2.70930930869732,-1.292768303109067,-1.607516416794516,-1.1977031913123404,-1.6075164167945155,-0.541266649267231,
1041,-0.9701034249172564,-5.742860858411225,-1.3610541959012752,-1.294537933094057,-0.7600866632350547,-2.573054928118184,-1.7346010553881064,-1.9339530575055173,-1.572396640753751,-1.9339530575055175,-0.541266649267231,
1042,-0.9692299352708025,-5.742860858411225,-1.7570430322702852,-3.0651417548230486,-0.8569364892249722,-1.7659004919048322,-2.322387720290225,-3.406172547088698,-2.0243817644968085,-3.406172547088703,-0.541266649267231,
1043,-0.9686480324321541,-5.742860858411225,-1.6189792251787833,-2.1897599396442464,-0.7003674285334323,-0.8890979223032793,-2.1400661634962708,-2.948027181151646,-1.8908503718722858,-2.9480271811516476,-0.541266649267231,
1044,-0.9677758125774683,-6.812893940159959,-1.7058535764484712,-2.059221467648489,-0.5524472984568102,-0.5279475065582362,-2.322387720290225,-2.779791062841044,-2.0243817644968085,-2.779791062841045,-0.541266649267231,
1045,-0.9671947550364247,-6.812893940159959,-1.4043736772279574,-1.6326111982526779,-0.41268535608165147,-0.540460065464754,-1.8523840910444898,-2.470271458637938,-1.667706820558076,-2.470271458637938,-0.541266649267231,
1046,-0.9669043528273272,-6.610161386105651,-1.1193556951954038,-1.2371595291626247,-0.4458375633985519,-0.45861148443166566,-1.4469189829363251,-1.9472871810465988,-1.331234583936863,-1.947287181046598,-0.541266649267231,
1047,-0.9666140349271897,-6.610161386105651,-0.8380735344823301,-1.0829541877926907,-0.4018744399774359,-0.6325814057090265,-1.0414538748281608,-1.607516416794516,-0.9745596399981308,-1.6075164167945155,-0.541266649267231,
1048,-0.966033651858083,-6.354748574222483,-0.9002354090649847,-0.9946607044589925,-0.5400247784582529,-0.5362556549605777,-1.0986122886681096,-1.549386513736585,-1.0258529343856813,-1.5493865137365848,-0.541266649267231,
1049,-0.9654536054381077,-6.610161386105651,-0.8695617079826754,-1.067725870095842,-0.7003674285334323,-0.878926877742289,-1.0414538748281608,-1.6429922847806582,-1.0258529343856813,-1.5493865137365848,-0.541266649267231,
1050,-0.9648738952769451,-6.186512455911782,-0.9881822273169852,-0.9938480618341532,-0.7448191911042662,-1.2016910232251528,-1.1592369104845444,-1.5617328200317708,-1.1370785694959056,-1.491851848844191,-0.541266649267231,
1051,-0.9642945209849562,-6.186512455911782,-1.1450171310844877,-1.1320194924574831,-0.6037405928443605,-0.9431170301172769,-1.3668762752627892,-1.6429922847806582,-1.331234583936863,-1.5808434264418694,-0.541266649267231,
1052,-0.9625584094377798,-5.278867472592509,-1.548771134175101,-2.366126358101896,-0.6037405928443605,-0.9431170301172769,-1.9859154836690123,-3.4061725470886968,-2.0243817644968085,-2.7797910628410456,-0.541266649267231,
1053,-0.9619803747396045,-5.354008574117181,-1.6273804098798883,-2.1703889720593788,-0.480126636877184,-1.100920066323316,-2.1400661634962708,-2.9480271811516436,-2.1785324443240666,-2.713025366528785,-0.541266649267231,
1054,-0.960825306750945,-5.411213749706055,-1.6637564991051284,-2.11464943730994,-0.5777651064411001,-0.5731256930665868,-2.1400661634962708,-2.9480271811516436,-2.0243817644968085,-2.7797910628410456,-0.541266649267231,
1055,-0.9596715714051989,-5.411213749706055,-1.766169959027721,-2.0425819177465625,-0.5650260806636702,-0.5468311296178949,-2.322387720290225,-2.7797910628410416,-2.1785324443240666,-2.713025366528785,-0.541266649267231,
1056,-0.9585191656308745,-5.742860858411214,-1.9059580980435982,-2.776900263025763,-0.5400247784582529,-0.4863847915465904,-2.545531271604435,-3.203439993034624,-2.3608540011180215,-3.2034399930346336,-0.541266649267231,
1057,-0.9585191656308745,-5.742860858411214,-1.8985543623730246,-2.7595412076213544,-0.41268535608165147,-0.4760277521930594,-2.545531271604435,-3.203439993034624,-2.3608540011180215,-3.2034399930346336,-0.541266649267231,
1058,-0.9573680863670871,-6.354748574222447,-1.2376190217800909,-0.8359505867359496,-0.5156333253340939,-0.39826605429487233,-1.3668762752627892,-1.2891192947901093,-1.331234583936863,-1.2575298439793436,-0.5232481437645486,-0.20273255405405852
1059,-0.9565056456064286,-6.119746759599498,-1.2125598945639422,-0.8509337530396399,-0.3495064544601199,-0.9408468909435391,-1.3668762752627892,-1.2891192947901093,-1.405342556090585,-1.2310335789090883,-0.5055485666651437,0.0
1060,-0.9536362031784756,-4.568575755293229,-1.1520327212217039,-0.8932231489633985,-0.37012574166285545,-0.9546161278157574,-1.292768303109067,-1.3267310054089032,-1.331234583936863,-1.2575298439793436,-0.48815682395329046,0.0
1061,-0.9522045637070378,-4.6125924300358925,-1.2193091898532864,-0.8481968356285541,-0.42361442661384163,-1.0711505550175837,-1.3668762752627892,-1.2891192947901093,-1.405342556090585,-1.2310335789090883,-0.471062390593986,-0.20273255405405852
1062,-0.9502037055291513,-4.7068301412200615,-1.196130171214278,-0.859028245577352,-0.42361442661384163,-1.0711505550175837,-1.3668762752627892,-1.2891192947901093,-1.331234583936863,-1.2575298439793436,-0.45425527227760115,
1063,-0.947921901915037,-4.842103036324463,-1.7308257414279584,-2.845642121872209,-0.41268535608165147,-1.1799633179388211,-2.322387720290225,-3.4061725470886914,-2.1785324443240666,-3.2034399930346336,-0.45425527227760115,
1064,-0.9459295859009661,-5.315027803382345,-1.7292255389557,-2.8468721621512025,-0.480126636877184,-1.100920066323316,-2.322387720290225,-3.4061725470886914,-2.1785324443240666,-3.2034399930346336,-0.45425527227760115,
1065,-0.9459295859009661,-5.315027803382345,-1.7195110332813375,-2.807695123571627,-0.5777651064411001,-0.9522962377260594,-2.322387720290225,-3.4061725470886914,-2.1785324443240666,-3.2034399930346336,-0.45425527227760115,
1066,-0.9436575031285795,-5.223867024985362,-1.4918937968600865,-2.343526261198018,-0.5036571342873781,-0.6939963088382078,-1.9859154836690123,-3.4061725470886963,-1.8908503718722858,-2.9480271811516476,-0.45425527227760115,
1067,-0.9413905710158034,-5.02113447093127,-1.2089521339738938,-1.398152372074187,-0.6169858195943811,-0.8932218780623178,-1.5339303599259548,-2.0521474465376324,-1.4853852637641216,-1.9472871810465981,-0.45425527227760115,
1068,-0.939128766263045,-4.800218094791736,-1.2591062048833663,-1.317313880945202,-0.5036571342873781,-0.8400982839700275,-1.62924053973028,-1.9472871810465981,-1.572396640753751,-1.8721460795219291,-0.45425527227760115,
1069,-0.936590335905487,-4.842103036324467,-1.3156306454681215,-1.2407239142895958,-0.41268535608165147,-0.8109736698443585,-1.7346010553881064,-1.8721460795219291,-1.618916656388644,-1.8223812818484126,-0.45425527227760115,
1070,-0.9340583328647559,-5.1292460251660925,-1.3101365835338956,-1.2432202185085786,-0.2710348390186244,-1.100920066323316,-1.7346010553881064,-1.8721460795219291,-1.618916656388644,-1.8223812818484126,-0.45425527227760115,
1071,-0.9320934199518629,-5.354008574117205,-1.4013982977975739,-1.2605868145404784,-0.2997449449010561,-1.1799633179388211,-1.8523840910444898,-1.8721460795219291,-1.7190001149456267,-1.8276723365136813,-0.45425527227760115,
1072,-0.9304122763785587,-5.550029618005235,-1.5439349586373852,-1.6918052403582744,-0.29008303398931906,-1.3030513135849415,-2.1400661634962708,-2.398721036817601,-1.955388893009857,-2.307560258420626,-0.45425527227760115,
1073,-0.929293082081544,-5.742860858411256,-1.546315078766944,-1.6879386396670164,-0.252342706006472,-1.1625058607054906,-2.1400661634962708,-2.398721036817601,-1.955388893009857,-2.307560258420626,-0.45425527227760115,
1074,-0.9284545076089227,-6.119746759599542,-1.467761478228178,-1.816868600568866,-0.252342706006472,-1.1625058607054906,-1.9859154836690123,-2.510292812474705,-1.8908503718722858,-2.3987210368176024,-0.45425527227760115,
1075,-0.9276166357542915,-6.354748574222518,-1.5646343660496125,-1.7143092904583939,-0.2997449449010561,-1.298609316253342,-2.1400661634962708,-2.398721036817601,-2.0243817644968085,-2.3361394653406,-0.45425527227760115,
1076,-0.9270584442801276,-6.61016138610571,-1.5916209919879327,-1.7149998329522653,-0.3597629546273091,-1.0828597136884026,-2.1400661634962708,-2.398721036817601,-2.0243817644968085,-2.3361394653406,-0.45425527227760115,
1077,-0.9265005642098704,-6.186512455911807,-1.9396588263427637,-2.8393916701018154,-0.252342706006472,-1.0828597136884026,-2.833213344056216,-3.2034399930346225,-2.583997552432231,-3.4061725470887048,-0.45425527227760115,
1078,-0.9259429951962618,-6.186512455911807,-1.7828113291980299,-2.560221939852297,-0.24312605090154804,-1.0294004699508785,-2.545531271604435,-3.2034399930346242,-2.3608540011180215,-3.2034399930346336,-0.45425527227760115,
1079,-0.9248287889528581,-5.805442429888257,-1.4449575179960388,-1.411289505482409,-0.3495064544601199,-0.6201352972602566,-1.0414538748281608,-0.7290600478455732,-0.9745596399981308,-0.7290600478455732,-0.45425527227760115,
1080,-0.9239939482198014,-5.714281651491266,-1.3642622245500624,-1.4906511956953863,-0.3095011198464207,-0.5731256930665868,-0.9873866535578851,-0.747112550166631,-0.925769475828699,-0.747112550166631,-0.45425527227760115,
1081,-0.9228819102959178,-5.714281651491266,-0.8698110978694267,-0.6324215159209391,-0.37012574166285545,-0.3603775081197192,-0.040005334613699366,0.0,-0.03846628082779605,0.0,-0.45425527227760115,
1082,-0.9220486926390472,-5.805442429888257,-0.822523678401624,-0.685730219739393,-0.4918226766403753,-0.4695429781171355,-0.019802627296179643,-0.012814071786198958,-0.019048194970694363,-0.012814071786198958,-0.45425527227760115,
1083,-0.9209388146116861,-6.186512455911807,-0.772834102671388,-0.7243610694271327,-0.5277546858664387,-0.590261035952881,0.0,-0.02480779362279995,0.0,-0.02480779362279995,-0.45425527227760115,
1084,-0.9203843371924344,-6.186512455911807,-0.9145528138796576,-0.6816600942343592,-0.43466426280042675,-0.7040085974671197,-0.3209077200801014,-0.012814071786198958,-0.3067302674224755,-0.012814071786198958,-0.45425527227760115,
1085,-0.9195531970974908,-6.186512455911807,-0.6127645696177684,-0.5590956234130579,-0.5906685112770079,-0.7850610248846474,-0.10318423623523063,-0.046967993463130506,-0.09909090264423089,-0.046967993463130506,-0.45425527227760115,
1086,-0.9189994872273083,-6.186512455911807,-0.9601417134115987,-0.809033600510145,-0.42361442661384163,-0.8890979223032793,-1.1592369104845444,-1.2310335789090887,-1.079920155655957,-1.2310335789090887,-0.45425527227760115,
1087,-0.9181694968628814,-6.186512455911807,-0.8981438570686796,-0.8493107060434487,-0.3095011198464207,-0.7684700268191079,-1.0986122886681096,-1.257529843979344,-1.0258529343856813,-1.2575298439793439,-0.45425527227760115,
1088,-0.917616552419708,-6.186512455911807,-0.9854585213953885,-0.7899489037279198,-0.3293037471426004,-0.7987219107560858,-1.1592369104845444,-1.2310335789090887,-1.1370785694959056,-1.1937492311603346,-0.45425527227760115,
1089,-0.9170639135551316,-6.61016138610571,-0.9175382249114094,-0.8274993645192855,-0.2805135829731684,-0.7571607463154206,-1.0986122886681096,-1.257529843979344,-1.079920155655957,-1.2151592297517986,-0.45425527227760115,
